"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFNA5",238.039100787745,-1.52355197504962,0.593488294611203,6.55133211760447,0.0104805662363017,0.0485638060695691
"ASCC1",427.554283353725,-0.871065039417379,0.339817090058681,6.55059605355112,0.0104849028355691,0.0485642126704139
"NUDT19",349.89995785212,-0.804421179490337,0.314360974625914,6.54560719118334,0.0105143437867668,0.0486755133103279
"C20orf27",5862.89287717281,0.674955346703006,0.263556454691058,6.54486326296288,0.0105187412144132,0.0486833430530725
"HOXB6",943.783491221222,0.575361555513863,0.224830082514894,6.54087352910344,0.0105423570968826,0.048780093665874
"FBXO24",26.4518233620744,2.39961005603184,0.939959860764684,6.53942150277226,0.0105509653654967,0.0487888151542901
"SMO",889.999124776827,-0.718021978288608,0.280557195323922,6.53918334258465,0.0105523779747272,0.0487888151542901
"TCEA1",1234.37089412373,-0.764022933699332,0.298588862427989,6.53028901130881,0.0106052723995389,0.0489869254066878
"ZNF316",487.498374014521,-1.31103157959034,0.519666438561056,6.53014708269139,0.0106061186469733,0.0489869254066878
"AKIRIN1",1693.06854199667,-0.676620105453427,0.264640053590403,6.52329702433508,0.0106470444664162,0.0491418169557402
"LRIF1",286.062801231489,-0.808392446347765,0.316307142237101,6.52309701212837,0.010648241874222,0.0491418169557402
"SLC25A27",258.027751612866,0.982255757888876,0.38445110410992,6.52138861993292,0.0106584750904033,0.0491656325323988
"CSRNP2",328.147502965163,-0.7442089349756,0.291314616095737,6.51800049527961,0.0106787996997814,0.0492467589333675
"IL17D",123.907530718192,1.43583202445224,0.560510418540983,6.51586193249673,0.0106916489237101,0.0492933788153628
"UBALD2",1534.63520345598,0.629404072632754,0.246441826533752,6.51377016441117,0.0107042323299271,0.0493387495811912
"ODR4",405.751869426828,-0.694012360154967,0.271884347103374,6.50940226122911,0.0107305572347859,0.0494347566334949
"CH17-258A22.4",7.07343210427343,-6.55766455523298,2.56704124843758,6.50650680499153,0.0107480444436511,0.0495026419716549
"ACAD10",262.332247577022,-0.877606909350963,0.34420490682245,6.50579521714057,0.0107523465761593,0.0495097811377288
"SP110",24.4474512618616,-2.83021320663841,1.11490571797149,6.50369482150429,0.0107650554956354,0.0495556162657319
"UBL4A",3303.89217870118,0.556468520058782,0.218125042515246,6.49990249572122,0.0107880408601811,0.0496487221986844
"NCOA7",297.611063794755,-0.921744105810296,0.361257470705693,6.49894992554228,0.0107938223141838,0.0496626249187127
"PARK7",6995.62043604703,0.537040714301858,0.210619380702392,6.49289684688785,0.010830634730409,0.0498192581948501
"RPS27L",3997.46985273604,0.507082831465091,0.198949874397941,6.48879357104249,0.0108556624413138,0.049908859524466
"DPH3",1792.04325023282,0.591736034561723,0.232184483424901,6.48823764383835,0.0108590578500017,0.0499117145430583
"CABIN1",1645.48175415971,-0.712397681163075,0.27961774792714,6.48653208760753,0.010869481589998,0.0499468643177684
"MRPL33",3339.81036073869,0.748537030967349,0.293592339187018,6.48568574692284,0.0108746579266568,0.0499578897090287
"TGFBR2",162.084776568262,-1.1041416766594,0.434557781971008,6.48429946077636,0.0108831421084751,0.0499841017440558
"MLLT11",567.916761024976,-0.803610928613616,0.315308870008866,6.48146797166319,0.0109004921526053,0.0500382377712092
"SH3GL3",532.275466666114,0.650404496062443,0.255307651051166,6.48093210329863,0.0109037788957619,0.0500405567180503
"SLC5A6",749.949862727077,-0.607083957507047,0.238327245115748,6.4794537612655,0.0109128515637969,0.050069420972381
"VPS53",428.727807132671,-0.816539513026278,0.320637327171525,6.47664210578515,0.010930128228526,0.0501274333934883
"MAN2A2",661.344578539207,0.793599078829614,0.311980040174874,6.46572222635598,0.0109974937208375,0.0503806753343181
"PELI1",250.5979113377,-0.956954415694189,0.376028619493767,6.46604571524995,0.0109954919856502,0.0503806753343181
"STN1",540.975203533179,0.847129752969976,0.332765793969155,6.46197912634747,0.0110206830714159,0.0504740551055935
"GAS6",532.190848572899,0.807644536425499,0.317542301659919,6.45697188231269,0.0110517825472147,0.0506036060128258
"MRPS33",2683.90052313251,0.578190511796419,0.227518807157297,6.45013574560636,0.0110943865323035,0.05077283482985
"WDR7",163.888869252264,-1.33909775645549,0.526985970061879,6.45046058159845,0.0110923582898666,0.05077283482985
"TSPAN12",1040.47946611928,0.807628682484205,0.317647355716863,6.44954234031964,0.0110980926762903,0.050776878750372
"SRRT",1441.77798624338,-1.03863979420675,0.408315316486839,6.44477806149433,0.0111278943117158,0.0509002844311637
"MTHFR",214.009391658331,-0.993095629424419,0.390937017504971,6.43614593563595,0.0111820995466843,0.0511092405601753
"PIN1",6409.70857919616,0.749484880010013,0.295043366792936,6.43617537311184,0.0111819142350577,0.0511092405601753
"RBBP9",346.731302213829,-1.28869970506708,0.506443796192666,6.43156159974139,0.0112109968582873,0.0512196597276962
"YTHDC2",704.405066238868,-0.989642975061717,0.389590994698587,6.43141024989555,0.0112119521960905,0.0512196597276962
"QRSL1",580.765784560178,-0.63050490753873,0.248648925983116,6.42176463192021,0.0112730090979341,0.0514593843369283
"CHPF2",386.387169028708,-1.04457240716694,0.411559407623993,6.42080544139496,0.0112790994114331,0.0514741244068192
"KXD1",3121.60204362621,0.758140104436709,0.298850504687504,6.41886457688253,0.0112914331266296,0.0515173426193424
"SNAPC3",654.394552683589,-0.638532669829836,0.251974086421547,6.41454863446197,0.0113189095119411,0.0516053616642991
"SPG11",515.21207211647,-0.765937952167395,0.30248533581709,6.41448257756981,0.0113193305796178,0.0516053616642991
"RALGAPA1P1",24.0161659228695,-4.16212156064057,1.85790585769105,6.40300523351804,0.0113927354330733,0.0519137057854583
"NDUFA1",7238.66748888108,0.980520760988728,0.386688644082231,6.40074977620229,0.0114072178482382,0.0519533795164065
"TRAPPC8",757.408005807687,-0.746483338506809,0.294993938631958,6.39627922405285,0.0114359793797117,0.0520680910107029
"UBA3",636.604574401359,-0.660865923060441,0.26119889270631,6.39551020556453,0.0114409343985136,0.0520680910107029
"TAOK2",1058.97610838784,-0.822452994291626,0.325014698316438,6.39497579856278,0.0114443790422263,0.0520698985760372
"RAB5C",485.838706365655,-0.805621071194236,0.318327817980355,6.39080673320832,0.0114712882876128,0.0521659444626273
"PI4KAP1",803.055500341694,0.981492014061821,0.387585582652938,6.38905347124674,0.0114826241130708,0.0522042981536881
"ZDHHC21",206.623357142064,-1.03701912704123,0.410643059795655,6.38794003501583,0.0114898290741587,0.0522238567569772
"DHRS12",104.724782461041,1.50981900549226,0.595486021181669,6.38310918588452,0.0115211429153048,0.0523529580819229
"E2F3",742.49498210356,-0.76732195560341,0.303746360612248,6.38237208157072,0.0115259285649972,0.0523614785061363
"DLGAP5",914.202818941826,-0.835774132149873,0.330481076962965,6.38023313187195,0.0115398272509332,0.0524113840556142
"FRK",75.3358767254531,-1.48257262406967,0.586291601771258,6.37799665325856,0.0115543780698504,0.0524509869988917
"RCL1",349.251820180981,-0.784232314877514,0.310237798407789,6.37840678424925,0.0115517082950876,0.0524509869988917
"MEGF8",1189.11492400424,-1.13487898362759,0.449815641283663,6.37687607198065,0.0115616757976191,0.0524606468991822
"CFDP1",1585.27884995036,0.603742422321188,0.23900124738517,6.37301510038661,0.0115868564327141,0.0525453862426332
"APOBEC3C",642.886863966277,-1.23937129471928,0.48936032299643,6.37059404956192,0.0116026748490621,0.0525981472304556
"KATNAL2",84.6718202022851,1.37457523540911,0.543872312007978,6.37033964798212,0.0116043383189371,0.0525981472304556
"STAC2",92.0978241968956,-1.40298410056258,0.55472173081167,6.36741848364636,0.0116234566549751,0.0526715328017637
"GTF2H5",3831.57940784332,0.758433867018104,0.300222238167477,6.36677039353783,0.0116277026338157,0.0526775045032346
"NUDT8",625.987147412096,0.780740137375257,0.309240746088682,6.36531566417523,0.0116372391295659,0.0527074350304355
"CASC3",1295.87521075231,-0.753999693163253,0.298545147491005,6.36393864121997,0.0116462736176267,0.0527350773675066
"TRUB1",648.064303132726,-0.717617641799101,0.284164998812744,6.36295386447473,0.0116527390395202,0.0527510758230922
"BTBD10",331.89964736109,-0.837890928934753,0.331817450757604,6.36197727015418,0.0116591543798444,0.052766839570667
"GSTCD",317.992857379438,-0.982068622124824,0.389195931096873,6.35842917884942,0.0116824926602595,0.0528591657339208
"MGRN1",774.612491511738,-0.918382835572812,0.363749985779465,6.35734614096486,0.0116896261088067,0.0528781427451429
"ZNF23",32.0919314882366,2.04440886394353,0.812585044058474,6.35510922331419,0.0117043737671193,0.0529315445124377
"CNPY1",91.4090917437787,1.40649055285899,0.556568350158148,6.35434907454498,0.0117093896598716,0.0529409198243506
"PACS1",458.791185398426,-0.936745066194251,0.371196837282566,6.35305989109109,0.0117179014693695,0.05296609232009
"LSG1",326.580937953388,-1.11655714469232,0.442177358485307,6.3522850667902,0.0117230202883141,0.05297591936367
"DYNC2I2",2972.97140170244,0.51075206103983,0.202612154545245,6.34790468916503,0.0117520021346003,0.0530802205376497
"SEPTIN6",709.994908587048,-0.695093645480069,0.275713670138221,6.34667060370134,0.0117601804757405,0.0531038269976334
"BTBD3",903.00425446771,-0.565667930673895,0.224521365274466,6.34171033373946,0.011793111403873,0.0532124590307688
"RPS3",77777.4082768674,0.593980177725504,0.235685818991976,6.34042243003654,0.0118016771904371,0.0532244102922947
"SWI5",1339.17544827725,0.60207322507707,0.238945926835388,6.34073073858394,0.011799626063473,0.0532244102922947
"TGFBR3L",60.1531424239063,-1.70589236668288,0.675776498824,6.33760682317898,0.0118204259144646,0.0532822506141864
"TNIP1",1167.90902162259,0.517482485601812,0.205493054898568,6.33637041715248,0.0118286686265475,0.0533060492463902
"SLC38A3",94.4787784244577,-1.29699188056672,0.51591091932295,6.33537580312692,0.0118353036742693,0.053322592812448
"CARD14",12.4994137310873,-4.73180747847416,1.9356252002212,6.33402282339746,0.0118443355070147,0.0533499238285415
"EDC4",792.720090421308,-0.700916057695009,0.278188968604279,6.33171887749147,0.0118597318163877,0.0533925363805843
"LARP7",731.748216080183,-0.711910308407473,0.282667985412528,6.33119615682845,0.01186322779974,0.0533949132142415
"PSMA4",4105.37039964151,-0.622663146549399,0.247552491735058,6.3147337301352,0.011973872558603,0.0538524918323172
"SUPV3L1",612.994601674969,-0.645246711672247,0.256611231118641,6.31502836945567,0.0119718829887736,0.0538524918323172
"ZMYM1",344.939896034975,-0.768497368493959,0.305973285569874,6.31390239221879,0.0119794880489661,0.0538642814298677
"LGALS3",269.601593539475,-0.846251805536915,0.336848152798443,6.30889354090172,0.0120133789352552,0.0540031701762221
"REX1BD",2297.22449450771,0.68128537898602,0.271055253051957,6.30557736931976,0.012035870974329,0.0540664135779005
"TNPO2",1225.20741340881,-0.631110466327686,0.251310204134038,6.30579440272066,0.0120343976166767,0.0540664135779005
"TRERF1",121.920487211503,-1.3364411499482,0.537157615917006,6.30549002922024,0.012036463945497,0.0540664135779005
"BVES",200.194403650582,-1.16800620786037,0.465034500039457,6.3045146098754,0.0120430883211607,0.0540826657258314
"FBXO11",370.620858828633,-1.08206243514716,0.430764154656512,6.30310059606551,0.0120526979768228,0.0541123126037043
"SLC10A3",671.83581762382,0.618727857463107,0.24634981436561,6.302548897913,0.0120564494597781,0.0541156501450619
"CLCN4",54.0820331976094,-2.74137069620152,1.08071878476744,6.29774231965855,0.0120891844110447,0.0542137440064372
"EPHX1",1129.63760749951,-0.510438704380078,0.203309417569639,6.29757024176105,0.0120903580296735,0.0542137440064372
"FJX1",683.722166692076,1.04728873487984,0.416360950205628,6.29789574601951,0.0120881380996986,0.0542137440064372
"TMEM91",40.377477819439,1.96155404256698,0.779449738248731,6.29352686798913,0.0121179686567782,0.0543240109981161
"PLAC8",52.5630870463985,1.89801808952735,0.756764480259295,6.28731930779573,0.0121604837662826,0.0545010221612916
"TXNL1",879.079081090752,-0.779352035894252,0.310434076257966,6.28610735517788,0.0121688021975578,0.0545247201828307
"CBR4",429.709619965598,-0.735363135552548,0.293116642132549,6.28205036627126,0.01219669054562,0.0546224702304465
"WBP11",1516.32771523105,-0.59358724000412,0.236676913065799,6.28222657338694,0.0121954779088863,0.0546224702304465
"ASB1",647.022127231398,0.911688791687454,0.36328802441917,6.27860350870073,0.0122204363390688,0.054701579930293
"COMTD1",2210.72275168764,0.555381656512841,0.221476092993479,6.27898371208286,0.0122178147463041,0.054701579930293
"UQCRHL",615.721240591501,0.869690534541456,0.346918923064358,6.27742580235586,0.0122285605719822,0.0547243295248656
"LINC00888",211.114854062209,1.06481274486719,0.424377878047328,6.27593139939752,0.0122388774765307,0.0547568778420263
"RP11-61N20.3",11.3916526600371,-5.19040763864158,2.19881620293315,6.27494022646869,0.0122457251648631,0.0547738925201114
"SLC30A8",35.1722607431128,2.08174816375895,0.83225998856282,6.27340530557346,0.0122563371965218,0.0548077320818859
"KNDC1",275.767745163039,0.789295566269487,0.315169411603081,6.26905703348737,0.0122864513005184,0.0549287422704589
"C15orf40",2193.93462907872,0.663020505141435,0.264634524329546,6.26477462089947,0.0123161835848002,0.0550343126404759
"AP1S3",112.947856057166,-1.63193474697295,0.650398443493452,6.26114453050009,0.0123414447508149,0.0551334966643061
"TK2",147.286471503508,1.16714889732614,0.465469650710349,6.26064602679992,0.0123449179052765,0.0551353210317587
"TRPS1",218.352485364005,-1.36984775721243,0.551418550124723,6.25875179967566,0.0123581244458276,0.0551806053066363
"METTL23",986.681206780782,0.64223602749145,0.256593153642709,6.25824384221396,0.0123616683896159,0.0551827330841662
"CKS2",5615.26855273931,0.624052430275529,0.249410302718268,6.25065739912979,0.0124147222943711,0.0553750651377308
"HDDC2",6541.71744172748,0.530610638189095,0.212100552804131,6.25038253504835,0.0124166488733553,0.0553750651377308
"MYDGF",5322.94301555826,0.640187249870161,0.255857908894011,6.24944508694259,0.012423221950855,0.0553750651377308
"NEDD1",399.324529634355,-0.721602253080504,0.288457859416632,6.24997548271988,0.0124195025512758,0.0553750651377308
"OGDH",571.103738328926,-0.714994975689705,0.286027179271945,6.2495321678313,0.0124226112177458,0.0553750651377308
"H2AC6",237.898410561753,-1.65168896136045,0.658061773816942,6.24531424707446,0.012452228651021,0.055490610213492
"AP4E1",169.160712122664,-1.12252718440892,0.449332497567673,6.242353732989,0.0124730601372162,0.0555559177688833
"NBDY",3662.83782475777,0.553810039774611,0.221537686434776,6.24247339819229,0.0124722174259552,0.0555559177688833
"ADAMTS9",141.955216196959,-1.33684127515586,0.538703130783901,6.24188438472885,0.0124763659657526,0.0555568870603684
"DDOST",4804.93611835411,-0.75159019116871,0.300582137879535,6.23498742769394,0.0125250482427907,0.0557343629758336
"NLN",574.50246174519,-0.879107800786768,0.35169169545615,6.23462349277011,0.0125276224976594,0.0557343629758336
"NOL10",613.418167077748,-0.703131149051275,0.281397921922404,6.23404550295672,0.0125317119642717,0.0557343629758336
"TAF1",454.576541866933,-1.07263146700121,0.429636914199491,6.23497106386252,0.0125251639789366,0.0557343629758336
"WDR86",51.166266984745,1.84647011445082,0.740566528697244,6.23191172877816,0.0125468209956142,0.0557877680946861
"GNB5",277.319930470951,0.824793292267565,0.330270678240984,6.22954790811215,0.0125635808166732,0.0558346884614505
"TMEM164",661.988617911013,-0.841620625032617,0.337046869784827,6.22651583804414,0.0125851123027891,0.0559027581054754
"PGD",2111.3907998244,-0.607674975752154,0.243352043722749,6.22435255188678,0.0126004975112169,0.055957282208539
"HIRA",296.510824685617,-0.797388528887221,0.319526036551256,6.21887418673167,0.0126395459383404,0.056089154274974
"M6PR",559.756316533608,-0.636708826230376,0.255148599380113,6.21953046271368,0.0126348616177458,0.056089154274974
"FAM193B",849.906302636026,1.08920454709451,0.435836477341341,6.21640560945804,0.012657181963059,0.0561535643687869
"HMGXB3",951.893134693624,-0.646993402614578,0.259468623178974,6.21033952846744,0.0127006267923448,0.0563324151859673
"IRAG1",19.9472627307209,3.716728144456,1.46945802649274,6.20821283211877,0.012715894291354,0.0563816846072459
"INF2",892.162205641456,0.631569159794028,0.253451609259514,6.20446870199517,0.0127428191545755,0.0564400953763158
"MAP7",514.299691124432,-0.847165836007116,0.339917318104204,6.20434848358995,0.0127436846417277,0.0564400953763158
"TRIM41",868.124448729243,0.774359917717887,0.310661213068637,6.20434245584072,0.0127437280388324,0.0564400953763158
"NEDD4",199.009903101872,-0.983264816288406,0.394829743888556,6.20283769325792,0.0127545664107282,0.0564741938786612
"PLS1",188.194108924214,-1.36665051041813,0.547604614370874,6.20189220902245,0.0127613813072932,0.0564835211474297
"SNRNP25",3207.55878425872,0.981972340504965,0.39344247623763,6.20167431420036,0.0127629523882325,0.0564835211474297
"MORC2",498.495335598366,-1.13642599127442,0.45614205261541,6.19579640738512,0.0128054087869007,0.056657477638058
"GOLGA2P7",81.6741455575616,1.71129026512789,0.686926725916636,6.19531435273058,0.0128088971241805,0.0566589769520548
"IMPDH1",1655.76368737713,0.51273750658249,0.20592219412662,6.19413586542929,0.0128174292351687,0.0566827807130495
"C22orf23",65.8400789545698,1.54339279531151,0.61917275899986,6.19094010554981,0.0128405955734146,0.0567371203527482
"CCDC106",1129.35779654216,0.533687325889233,0.214419728134017,6.1907007963152,0.0128423320776204,0.0567371203527482
"CMIP",496.457526404934,-1.01830006544607,0.410050592825904,6.19087475445234,0.0128410697578871,0.0567371203527482
"KMT2B",836.444377328698,-0.73794868090105,0.29721356332319,6.18914146948813,0.0128536529626105,0.0567731934194359
"DST",1398.92009680037,-0.705979896730724,0.283856812195711,6.18185188239632,0.0129067123835217,0.056993558119675
"LATS2",154.42371171498,-1.23781135573487,0.499083797811636,6.17894775602628,0.012927913589985,0.057060277292576
"NKAP",597.683488859385,-0.696614514958107,0.280031449185895,6.17857237657024,0.0129306566114174,0.057060277292576
"UBE2G1",708.430854976381,-0.801055128400828,0.321815457097115,6.17847929484658,0.0129313368828145,0.057060277292576
"COL1A1",232.869410355118,-1.05113017592397,0.422854750616157,6.1772822245939,0.0129400887393695,0.0570848936785819
"ANKZF1",573.787875809657,0.824040366372482,0.331268128241011,6.17014191509675,0.0129924186144692,0.0573016942569996
"KMT5A",1005.31086047994,-0.615188410837767,0.247581373937881,6.16673368533819,0.0130174734848007,0.0573840597872001
"SDCBP2",53.2362194262476,1.70896514942823,0.689025046775983,6.16503625367663,0.0130299703119952,0.057410145069363
"SPECC1",778.980715040233,0.560500087191888,0.225672836104384,6.16477847858147,0.0130318691814967,0.057410145069363
"PCIF1",874.966206187706,0.702754410985959,0.282776034950124,6.16326764638943,0.0130430042676519,0.0574262473751977
"TXLNG",818.35735900365,-0.67415431678506,0.271339875561978,6.1635935163368,0.0130406017246093,0.0574262473751977
"SRGAP2",576.451726769922,-0.775450115550313,0.312642465817195,6.16062652675649,0.0130624932603384,0.0574979823228499
"TRABD2A",54.3175532335784,-1.86152519204206,0.746239946608811,6.15558595324283,0.0130997711065359,0.0576400801354828
"ANGEL2",546.872480636387,-0.646615534835299,0.260627415389901,6.15005410314025,0.0131408081122242,0.0578002782246731
"KIF16B",200.530523698567,-1.47558111910552,0.595896541194291,6.14947666234447,0.0131450993607976,0.0578050201664015
"DNAJC1",549.520672100387,-0.627243470043903,0.252820159209218,6.14730188814305,0.0131612741199562,0.0578620042566011
"UBXN6",1855.89121717952,0.595152419277153,0.239906091170838,6.14557755673185,0.0131741132791411,0.0579042995093446
"FKBP4",3058.87148296555,-0.483066577160014,0.194789533809609,6.14400390140058,0.0131858417609203,0.0579416935219726
"ACTR1B",1371.5934887192,0.904797902438337,0.364370534152383,6.14221200655295,0.0131992098579828,0.0579759621165639
"EIF1AD",372.786819194105,-0.85394325938863,0.344141963525654,6.14209467832589,0.0132000856492188,0.0579759621165639
"VPS54",454.559512241191,-0.674215143667773,0.272090379145965,6.13487348759888,0.0132541030600729,0.0581990026972691
"ERO1A",1126.53932493571,-0.634559180249152,0.256002175934064,6.13355764053826,0.013263970579488,0.0582281187713491
"CCDC50",497.488010541386,-1.05303160095773,0.424261988689112,6.13096198076552,0.0132834575488865,0.0582894591200083
"DYNC1H1",4975.07197604016,-0.815285211236589,0.329023410406853,6.12459732989184,0.013331364981113,0.0584669078523214
"AMZ2",3321.60427494872,0.583138005475025,0.235529962029795,6.12007094828412,0.0133655436292332,0.0586025176431649
"DDR2",193.940397400375,-1.68805576135395,0.683744177183535,6.11875796224864,0.0133754748190942,0.058631771928729
"FAAP100",1054.82692346026,0.541888569812707,0.219051526561093,6.11476986814291,0.0134056865979908,0.0587498908399158
"TMEM198",196.84468960402,0.920318010956862,0.371969936514157,6.1095801077859,0.0134451066975755,0.0589082974888902
"ZIC3",567.755421530719,0.703279426722077,0.284305524319809,6.10716937129149,0.0134634585660315,0.0589743412717086
"C1orf52",1471.9615065634,0.711186095083164,0.287510300886881,6.10592774238891,0.0134729205849252,0.0590014219383651
"HMGXB4",678.127265054119,-0.684134665656487,0.276752119454631,6.10135721777213,0.0135078099112285,0.0591190061478378
"NDFIP2",2362.74496161313,-0.682610233242857,0.276063082145256,6.10068937578183,0.0135129156909344,0.0591190061478378
"TAF8",480.574106488961,0.663802636630157,0.268648597548728,6.10097189090922,0.0135107555665981,0.0591190061478378
"ARRB2",1357.11583176561,0.514932692253902,0.208458527664327,6.09571667331637,0.0135509954153713,0.0592567835494723
"SMAGP",792.176347120349,0.66618956896277,0.269657229958934,6.08955708733376,0.0135983170669354,0.0594348211939183
"TAF3",233.771702740301,-0.900513096327876,0.364413445087964,6.08532706987374,0.0136309130187476,0.0595628188504421
"CPEB3",63.5105203843504,-1.63732505007646,0.66374828736914,6.08420666464413,0.013639560166752,0.0595861309858836
"DMRTA1",24.7191408578218,-3.10679600881776,1.36896007563837,6.07990199145087,0.0136728356143177,0.0597169974997757
"ARID3B",864.88027712593,-0.859058889885765,0.347893257121557,6.07934328706536,0.013677160558972,0.0597213879747346
"ARAF",1863.35893716993,0.517209830928812,0.209736580098209,6.07455124446798,0.0137143137239679,0.0598255344069307
"RABAC1",551.63659980525,1.13073172376502,0.457735748341215,6.07358534572997,0.013721814991649,0.0598292418079895
"SLC19A2",256.859698516943,-0.864069207644836,0.350908252553858,6.07367176732849,0.0137211436608635,0.0598292418079895
"DPYSL5",808.016683157654,-0.960875236088285,0.389408668781982,6.06932605098748,0.0137549434790553,0.0599591551219297
"DDX23",1338.48189159667,-0.558330969450203,0.226523031129866,6.06836389903071,0.0137624384124052,0.0599772933718919
"CCDC91",201.811372991625,-0.970602024664847,0.39353162723642,6.06792662507726,0.0137658460601179,0.0599776145850134
"DCAF13",765.338379380029,-0.632061252659177,0.256485209275849,6.06252564372066,0.0138080071967466,0.0601176305589236
"TTC27",346.862983241353,-0.823023488495567,0.333824463066358,6.06259397520815,0.0138074729587331,0.0601176305589236
"ORC1",534.173130449657,-0.655661398912059,0.266188730051355,6.06126494353801,0.0138178675809776,0.0601460047863024
"MANBA",556.728370911491,0.678826790395135,0.275565170513814,6.05998821519718,0.013827860709478,0.0601749429519857
"FBXL15",943.785775110559,0.626616813004665,0.25444767925598,6.05646010735359,0.0138555143724775,0.0602369994105535
"RHOC",1654.39919523126,0.516109054929859,0.209630566100811,6.05573133822051,0.0138612336239995,0.060247304396171
"BMS1P1",100.485229544118,1.31145319587104,0.538746882056004,6.05483347338737,0.01386828324816,0.0602633854189369
"RSU1",633.262365240448,-0.634567386374625,0.257708298250573,6.05335297216158,0.0138799155231187,0.0602993673655893
"GEMIN8P4",113.725486604629,1.31543745296372,0.534390615295225,6.04988050037278,0.0139072380765391,0.0603743274606513
"OCLN",20.5497426370509,-2.88453211629371,1.23474931041425,6.04992115291599,0.0139069178890299,0.0603743274606513
"USP39",1550.65662460416,-0.481268994206569,0.195560587842534,6.05049264766399,0.0139024174854379,0.0603743274606513
"SHOC2",410.797819492135,-1.25865882795407,0.509985806068261,6.04911030307558,0.0139133057367005,0.0603748510959357
"SYBU",150.949608604418,0.982032038272842,0.398724653342938,6.04901322183737,0.0139140707417315,0.0603748510959357
"FOS",37.9719748849048,2.1103631976772,0.855678437336421,6.04218980127064,0.0139679481947129,0.0605648079110351
"CSNK1D",1535.12474001765,0.530316820426966,0.215668672950986,6.04123265175078,0.0139755229560227,0.0605798833973322
"HARBI1",69.7393237740592,-1.45146961845813,0.589434192147989,6.04089957616057,0.0139781598656101,0.0605798833973322
"AARS1",2758.01890890415,-0.48587641346628,0.197613200655718,6.04029018658483,0.0139829856367488,0.0605822078899798
"ATP7B",379.452833567938,-0.988720641530747,0.403781818470408,6.03998143333747,0.013985431315569,0.0605822078899798
"PRXL2A",2119.87070438802,0.569841571043335,0.231742081419705,6.03911674686644,0.0139922829637599,0.060597296706317
"RP11-848P1.7",43.2121813931025,1.90150942857454,0.77669862567299,6.0358233248238,0.0140184111984456,0.0606812361549654
"FBXO17",677.421947142198,0.638173407605431,0.259594300408351,6.03466359387676,0.0140276238248136,0.0607065077239347
"PNRC2",1617.6004667183,-0.615210582806808,0.250260563599856,6.03397656386979,0.0140330843654977,0.0607155333658739
"RP11-244H3.5",6.76283821619945,-5.12062099336729,2.13240973396468,6.032311618865,0.0140463264859425,0.0607582143501096
"ARMC10",926.00971643951,0.898884368330525,0.365445943062362,6.02997227747997,0.014064954137085,0.0607949363109465
"DBI",6071.75047904759,0.790153575541236,0.321281576124316,6.03045436033966,0.0140611133411306,0.0607949363109465
"DYNC1LI2",689.196462670485,-0.702164195198445,0.285817201812063,6.02808321394666,0.0140800148756998,0.060845416193572
"MAP2K4",614.575468263392,-0.606434853793978,0.2470584724869,6.01686488174253,0.0141697966277037,0.0612039955179807
"EXTL2",351.021552263542,-0.740643329413372,0.3018234164612,6.01605696351113,0.0141762851983679,0.0612173237442724
"RP11-479O9.4",40.9984359073594,1.80744164278268,0.735024791102019,6.01440959041146,0.014189525092311,0.0612597927551416
"ADIPOR2",1025.84072956028,-0.616934502993121,0.251437258058658,6.01278220507083,0.0142026168393282,0.0612777665286801
"TIMM13",9096.18133862034,0.701783167550322,0.285855761985743,6.01324423149822,0.0141988987349703,0.0612777665286801
"KRT8P33",9.54454962722799,4.97665488558731,2.07772962473383,6.01212168055019,0.0142079340743112,0.0612804444969694
"PPCDC",1203.89103463045,0.585097557164431,0.23854973465722,6.0089321953932,0.0142336383340565,0.0613765948297404
"CCDC184",66.4514379538824,-1.68784115460323,0.686258932244968,6.00685693172514,0.0142503887076078,0.0614092727250924
"DCAF17",327.347120775807,-0.885718457473007,0.361069362387362,6.00657143610792,0.0142526946561727,0.0614092727250924
"NDUFB7",7948.91782389211,0.595460541977557,0.242765815642377,6.00671357130754,0.0142515465819388,0.0614092727250924
"CHERP",730.362422677136,-0.694870772064788,0.283535259128841,6.0048745912873,0.014266408000469,0.0614333068096743
"USP10",1807.29094514464,-0.478640011320522,0.195230163608073,6.00476682767344,0.0142672793691395,0.0614333068096743
"NSUN2",951.391036110054,-0.881299917537735,0.359216005833766,6.00393384298447,0.0142740166704087,0.0614476094521781
"ZFP30",186.421322980833,-1.05587674605677,0.431727423444558,6.00266627341882,0.014284275240017,0.0614770601837095
"PELI2",285.521552672704,-0.930948091342702,0.379723508232116,6.00157715047679,0.0142930956832914,0.0615003088597016
"TBC1D25",301.245345132295,0.717983068658258,0.293041918743136,5.99963633424848,0.0143088276030982,0.0615532779961109
"RPS8",92929.9605987554,0.422475914712282,0.172417636424347,5.99871082157088,0.0143163359224984,0.0615561384430561
"SMAD7",197.657720066513,-1.03573259428911,0.4225833533264,5.99911557201685,0.0143130518429782,0.0615561384430561
"RPL3",66471.0436233954,0.406548886238436,0.165969142868892,5.99538433076552,0.0143433559248189,0.0616575801881702
"ALG10",96.337555035398,-1.18031709535095,0.482617254500808,5.99436094106493,0.0143516791392083,0.0616786210497748
"BLOC1S2",3004.33183848062,0.609496113076973,0.24879210935004,5.99257379987505,0.0143662258557068,0.0616950041687638
